"","value","IdNumber","Nome","Paises","Rating","Flag","data"
"11218","22752501       Nascimento, Gabriela Vitoria                                 BRA F                                1478  0   40 2004  w   ","2275250","Nascimento, Gabriela","BRA","1478","w","NOV23"
"11219","2177064        Nascimento, Jailton Da Silva                                 BRA M                                1492  0   40 1986  i   ","2177064","Nascimento, Jailton","BRA","1492","i","NOV23"
"11220","2181274        Nascimento, Jarde                                            BRA M                                1882  0   20 1974  i   ","2181274","Nascimento, Jarde","BRA","1882","i","NOV23"
"11221","22718710       Nascimento, Joilson Dos Santos                               BRA M                                1887  0   40 1990  i   ","2271871","Nascimento, Joilson","BRA","1887","i","NOV23"
"11222","2118793        Nascimento, Jose Eduardo                                     BRA M                                1805  0   20 1952  i   ","2118793","Nascimento, Jose","BRA","1805","i","NOV23"
"11223","22785744       Nascimento, Kaio Vinicius da Trindade                        BRA M                                1310  0   40 2010      ","2278574","Nascimento, Kaio","BRA","1310",NA,"NOV23"
"11224","22798552       Nascimento, Kauan M Andrade                                  BRA M                                1604  0   40 2004  i   ","2279855","Nascimento, Kauan","BRA","1604","i","NOV23"
"11225","22785736       Nascimento, Nicolas Daniel Trindade                          BRA M                                1797  0   40 2008      ","2278573","Nascimento, Nicolas","BRA","1797",NA,"NOV23"
"11226","2103141        Nascimento, Roberto                                          BRA M                                2115  0   40 1972  i   ","2103141","Nascimento, Roberto","BRA","2115","i","NOV23"
"11227","2112825        Nascimento, Rodrigo Antunes                                  BRA M                                2055  0   40 1976  i   ","2112825","Nascimento, Rodrigo","BRA","2055","i","NOV23"
"11228","2115034        Nascimento,Andre Renato Oliveira                             BRA M                                1747  0   20 1982      ","2115034","Nascimento,Andre","BRA","1747",NA,"NOV23"
"11229","2151855        Nascimento,Antonio Teofilo A. do                             BRA M                                1834  0   40 1973  i   ","2151855","Nascimento,Antonio","BRA","1834","i","NOV23"
"11230","44734263       Nascimento,Luiz Eduardo da Trindade                          BRA M                                1877  0   40 2015      ","4473426","Nascimento,Luiz","BRA","1877",NA,"NOV23"
"11231","2134454        Nascimento,Pedro Henrique Alves                              BRA M                                1946  0   20 1985      ","2134454","Nascimento,Pedro","BRA","1946",NA,"NOV23"
"11232","2104040        Navarro, Luis Flavio Cunha                                   BRA M                                1926  0   20 1974      ","2104040","Navarro, Luis","BRA","1926",NA,"NOV23"
"11233","2106280        Navarro, Tiago Cunha                                         BRA M                                2117  0   20 1981  i   ","2106280","Navarro, Tiago","BRA","2117","i","NOV23"
"11234","2164000        Nazario Sebastiao, Mariani                                   BRA F                                1530  0   20 1997  w   ","2164000","Sebastiao, Mariani","BRA","1530","w","NOV23"
"11235","2145618        Nechio, Douglas Egidio Gomes                                 BRA M                                1712  0   20 1986      ","2145618","Nechio, Douglas","BRA","1712",NA,"NOV23"
"11236","22729500       Necker, Alyne                                                BRA F                                1155  0   20 2004  wi  ","2272950","Necker, Alyne","BRA","1155",NA,"NOV23"
"11237","22780823       Negocio, Denis Alexandre De Rubim                            BRA M                                1651  0   40 1992      ","2278082","Negocio, Denis","BRA","1651",NA,"NOV23"
"11238","22713247       Negreiros, Ricardo Andre Medeiros                            BRA M                                1891  6   40 1999      ","2271324","Negreiros, Ricardo","BRA","1891",NA,"NOV23"
"11239","2180855        Negri, Daniel Julio S.                                       BRA M                                1750  0   20 1990  i   ","2180855","Negri, Daniel","BRA","1750","i","NOV23"
"11240","22708316       Negrini, Mauro Rebellato                                     BRA M                                1696  0   40 1964  i   ","2270831","Negrini, Mauro","BRA","1696","i","NOV23"
"11241","2109867        Neira Donai, Ricardo                                         BRA M                                1797  0   40 1976  i   ","2109867","Donai, Ricardo","BRA","1797","i","NOV23"
"11242","44702876       Neis, Miguel Moller                                          BRA M                                1758  0   40 2007      ","4470287","Neis, Miguel","BRA","1758",NA,"NOV23"
"11243","22707000       Neitzel,Jonatan                                              BRA M                                1573  0   20 1984  i   ","2270700","Neitzel,Jonatan","BRA","1573","i","NOV23"
"11244","22783342       Neitzke, Fabio Rocha Novaes                                  BRA M                                1088  0   40 2011      ","2278334","Neitzke, Fabio","BRA","1088",NA,"NOV23"
"11245","2111799        Neme, Wilson                                                 BRA M                                2085  0   40 1968  i   ","2111799","Neme, Wilson","BRA","2085","i","NOV23"
"11246","2118815        Nemeth Junior, Henrique                                      BRA M                                2147  0   20 1995      ","2118815","Junior, Henrique","BRA","2147",NA,"NOV23"
"11247","2129957        Neres da Silva, Eduardo                                      BRA M                                1617  0   40 1973  i   ","2129957","Silva, Eduardo","BRA","1617","i","NOV23"
"11248","22757350       Neres da Silva, Marcio                                       BRA M                                1784  0   40 1978  i   ","2275735","Silva, Marcio","BRA","1784","i","NOV23"
"11249","2104822        Nery Junior, Jose Antonio                                    BRA M   CM                       AGM 2082  0   20 1987  i   ","2104822","Junior, Jose","BRA","2082","i","NOV23"
"11250","22727426       Neto, Valdeno Brito                                          BRA M                                1535  0   20 1996  i   ","2272742","Neto, Valdeno","BRA","1535","i","NOV23"
"11251","22773827       Netto, Rafle Raphael                                         BRA M                                1782  0   40 2003  i   ","2277382","Netto, Rafle","BRA","1782","i","NOV23"
"11252","22716785       Neuenfeld, Eduarda                                           BRA F                                1306  0   20 2002  wi  ","2271678","Neuenfeld, Eduarda","BRA","1306",NA,"NOV23"
"11253","2166828        Neumann, Jose Verner                                         BRA M                                1448  0   40 1978  i   ","2166828","Neumann, Jose","BRA","1448","i","NOV23"
"11254","22731520       Neumann, Pedro Henrique Nogueira                             BRA M                                1290  0   40 2008  i   ","2273152","Neumann, Pedro","BRA","1290","i","NOV23"
"11255","22774670       Neves Farias, Allen Patrick                                  BRA M                                1388  0   40 1981  i   ","2277467","Farias, Allen","BRA","1388","i","NOV23"
"11256","2179229        Neves, Acacio Bizarria                                       BRA M                                1720  0   40 1990  i   ","2179229","Neves, Acacio","BRA","1720","i","NOV23"
"11257","2109468        Neves, Carlos Alberto Brasil                                 BRA M                                1891  0   20 1961      ","2109468","Neves, Carlos","BRA","1891",NA,"NOV23"
"11258","2189259        Neves, Cristiano Libarino                                    BRA M                                1944  0   20 1983  i   ","2189259","Neves, Cristiano","BRA","1944","i","NOV23"
"11259","2115387        Neves, Elizeu Matias                                         BRA M                                1900  0   40 1980  i   ","2115387","Neves, Elizeu","BRA","1900","i","NOV23"
"11260","22739092       Neves, Erico Guimaraes                                       BRA M                                1239  0   40 1973  i   ","2273909","Neves, Erico","BRA","1239","i","NOV23"
"11261","2112639        Neves, Ronaldo Teixeira                                      BRA M                                1944  0   40 1959  i   ","2112639","Neves, Ronaldo","BRA","1944","i","NOV23"
"11262","22750533       Neves, Samira Coelho                                         BRA F                                1407  0   40 2003  wi  ","2275053","Neves, Samira","BRA","1407",NA,"NOV23"
"11263","22783474       Neves, Schandley P R                                         BRA M                                1346  0   40 2000  i   ","2278347","Neves, Schandley","BRA","1346","i","NOV23"
"11264","22704710       Neves,Luiz Augusto Moraes                                    BRA M                                1751  0   20 1970  i   ","2270471","Neves,Luiz","BRA","1751","i","NOV23"
"11265","2141655        Ng, Paulino                                                  BRA M                                1903  0   20 1958  i   ","2141655","Ng, Paulino","BRA","1903","i","NOV23"
"11266","44727992       Nicacio, Daniel Ramos                                        BRA M                                1545  6   40 2007      ","4472799","Nicacio, Daniel","BRA","1545",NA,"NOV23"
"11267","2174901        Nicoladeli, Isadora Da Rocha                                 BRA F                                1516  0   20 2001  wi  ","2174901","Nicoladeli, Isadora","BRA","1516",NA,"NOV23"
"11268","2171724        Nicolini, Paulo Giovanni De A.                               BRA M                                1941  0   20 1985  i   ","2171724","Nicolini, Paulo","BRA","1941","i","NOV23"
"11269","2170329        Niehues, Luiz Cesar                                          BRA M                                1534  0   20 1952  i   ","2170329","Niehues, Luiz","BRA","1534","i","NOV23"
"11270","2129558        Nikolic, Jovane                                              BRA M                            AIM 1758  0   20 1980  i   ","2129558","Nikolic, Jovane","BRA","1758","i","NOV23"
"11271","22771042       Nino, Henrique Santos De Carvalho                            BRA M                                1717  0   40 2002  i   ","2277104","Nino, Henrique","BRA","1717","i","NOV23"
"11272","2190044        Ninomiya, Arthur Seigo                                       BRA M                                1275  0   40 1997  i   ","2190044","Ninomiya, Arthur","BRA","1275","i","NOV23"
"11273","2149010        Nishizawa, Claudio                                           BRA M                                1639  0   20 1973  i   ","2149010","Nishizawa, Claudio","BRA","1639","i","NOV23"
"11274","22752315       Nobetani, Rodrigo Massato                                    BRA M                                1266  0   40 1999  i   ","2275231","Nobetani, Rodrigo","BRA","1266","i","NOV23"
"11275","2113279        Nobre, Jailson Altair Barbosa                                BRA M                                1512  5   20 1974      ","2113279","Nobre, Jailson","BRA","1512",NA,"NOV23"
"11276","2113350        Nobre, Jose Adalberto Barbosa                                BRA M                                1478  0   20 1969      ","2113350","Nobre, Jose","BRA","1478",NA,"NOV23"
"11277","2110261        Nobre, Wandercleyson Colares                                 BRA M                                1949  0   40 1978  i   ","2110261","Nobre, Wandercleyson","BRA","1949","i","NOV23"
"11278","2100177        Nobrega, Adaucto Wanderley                                   BRA M   FM                           2320  0   20 1939  i   ","2100177","Nobrega, Adaucto","BRA","2320","i","NOV23"
"11279","44721196       Nobrega, Ana Taina Freires                                   BRA F                                1222  5   40 2006  w   ","4472119","Nobrega, Ana","BRA","1222","w","NOV23"
"11280","22709371       Nobrega, Juliana Barbosa                                     BRA F                                1235  0   40 2006  wi  ","2270937","Nobrega, Juliana","BRA","1235",NA,"NOV23"
"11281","44733135       Nogueira, Adnilton Correia de Almeida                        BRA M                                1611  0   40 1958      ","4473313","Nogueira, Adnilton","BRA","1611",NA,"NOV23"
"11282","22709029       Nogueira, Antonio Rodrigues                                  BRA M                                1526  0   40 1959  i   ","2270902","Nogueira, Antonio","BRA","1526","i","NOV23"
"11283","2197979        Nogueira, Claudio dos Santos                                 BRA M                                1820  0   20 2000  i   ","2197979","Nogueira, Claudio","BRA","1820","i","NOV23"
"11284","22738576       Nogueira, Edson Cezar Moraes                                 BRA M                                1542  0   40 1993  i   ","2273857","Nogueira, Edson","BRA","1542","i","NOV23"
"11285","22720073       Nogueira, Emmanuel Franco                                    BRA M                                1836  0   40 1955  i   ","2272007","Nogueira, Emmanuel","BRA","1836","i","NOV23"
"11286","2100746        Nogueira, Francisco de Melo                                  BRA M                                2171  0   20 1961  i   ","2100746","Nogueira, Francisco","BRA","2171","i","NOV23"
"11287","22743740       Nogueira, Gilberto De Campos                                 BRA M                                1708  0   40 1964  i   ","2274374","Nogueira, Gilberto","BRA","1708","i","NOV23"
"11288","2101297        Nogueira, Ivan Kuhlmann                                      BRA M   FM                           2184  0   20 1963  i   ","2101297","Nogueira, Ivan","BRA","2184","i","NOV23"
"11289","2131218        Nogueira, Jorge Da Silva                                     BRA M                                1651  0   20 1962  i   ","2131218","Nogueira, Jorge","BRA","1651","i","NOV23"
"11290","2131609        Nogueira, Jose Marcelo                                       BRA M                                1895  0   40 1960  i   ","2131609","Nogueira, Jose","BRA","1895","i","NOV23"
"11291","2109875        Nogueira, Rogerio Romano                                     BRA M                                1977  0   40 0000  i   ","2109875","Nogueira, Rogerio","BRA","1977","i","NOV23"
"11292","22722335       Nogueira, Tarcisio Cura Machado                              BRA M                                1410  4   40 2002      ","2272233","Nogueira, Tarcisio","BRA","1410",NA,"NOV23"
"11293","22706682       Nogueira,Kyvia Dantas                                        BRA F                                1514  0   40 2001  wi  ","2270668","Nogueira,Kyvia","BRA","1514",NA,"NOV23"
"11294","2166909        Noguerol, Alvaro Vinueza                                     BRA M                                1794  0   20 1995  i   ","2166909","Noguerol, Alvaro","BRA","1794","i","NOV23"
"11295","2192829        Noguerol, Davi Vinueza                                       BRA M                                1357  0   40 2006      ","2192829","Noguerol, Davi","BRA","1357",NA,"NOV23"
"11296","2126079        Nolasco de Moraes, Vitor                                     BRA M                                1928  0   20 1993  i   ","2126079","Moraes, Vitor","BRA","1928","i","NOV23"
"11297","2144131        Nolasco, Roger Minks                                         BRA M                                1894  0   40 1994      ","2144131","Nolasco, Roger","BRA","1894",NA,"NOV23"
"11298","2114291        Nonato Veras Da Silva, Raimundo                              BRA M                                1887  0   20 1972  i   ","2114291","Silva, Raimundo","BRA","1887","i","NOV23"
"11299","22767134       Nones, Vinicius Gabriel                                      BRA M                                1419  0   40 2007      ","2276713","Nones, Vinicius","BRA","1419",NA,"NOV23"
"11300","2132605        Noronha,Natanael Muana C.                                    BRA M                                1825  0   20 1992      ","2132605","Noronha,Natanael","BRA","1825",NA,"NOV23"
"11301","2191008        Norte, Gabriel Rocha Das Neves                               BRA M                                1582  0   40 2000      ","2191008","Norte, Gabriel","BRA","1582",NA,"NOV23"
"11302","2102099        Novaes, Fabio Lopes                                          BRA M                                2131  0   40 1967  i   ","2102099","Novaes, Fabio","BRA","2131","i","NOV23"
"11303","22735976       Novello, Gabriela Brasil                                     BRA F                                1206  0   40 2006  wi  ","2273597","Novello, Gabriela","BRA","1206",NA,"NOV23"
"11304","22735984       Novello, Juliana Brasil                                      BRA F                                1189  0   40 2008  wi  ","2273598","Novello, Juliana","BRA","1189",NA,"NOV23"
"11305","2147025        Nowak, Suelem Cristine                                       BRA F                                1470  0   40 1997  wi  ","2147025","Nowak, Suelem","BRA","1470",NA,"NOV23"
"11306","2178702        Nunes da Silva, Diego                                        BRA M                                1613  0   20 1997  i   ","2178702","Silva, Diego","BRA","1613","i","NOV23"
"11307","2192055        Nunes Da Silva, Tadeu Fernando                               BRA M                                1342  0   40 1955      ","2192055","Silva, Tadeu","BRA","1342",NA,"NOV23"
"11308","2144417        Nunes dos Santos, Rafael                                     BRA M                                1398  0   20 1983  i   ","2144417","Santos, Rafael","BRA","1398","i","NOV23"
"11309","2120534        Nunes Filho, Marcelo Adriano                                 BRA M                                1867  0   20 1990  i   ","2120534","Filho, Marcelo","BRA","1867","i","NOV23"
"11310","2128853        Nunes Jr, Sidney                                             BRA M                                2028  0   20 1992  i   ","2128853","Jr, Sidney","BRA","2028","i","NOV23"
"11311","2168847        Nunes Ribeiro, Carlos Affonso                                BRA M                                1471  0   40 1932  i   ","2168847","Ribeiro, Carlos","BRA","1471","i","NOV23"
"11312","2103745        Nunes, Adilson                                               BRA M                                1590  0   20 1968  i   ","2103745","Nunes, Adilson","BRA","1590","i","NOV23"
"11313","2114852        Nunes, Agatha Hurba                                          BRA F   WFM  WFM                     1837  0   20 1999  w   ","2114852","Nunes, Agatha","BRA","1837","w","NOV23"
"11314","22748067       Nunes, Alice                                                 BRA M                                1274  0   40 2008      ","2274806","Nunes, Alice","BRA","1274",NA,"NOV23"
"11315","2112710        Nunes, Allan Hurba                                           BRA M                                1846  0   20 1991  i   ","2112710","Nunes, Allan","BRA","1846","i","NOV23"
"11316","22702490       Nunes, Bruno Rossa                                           BRA M                                1558  0   40 1994  i   ","2270249","Nunes, Bruno","BRA","1558","i","NOV23"
"11317","22712585       Nunes, Diego Santana                                         BRA M                                1670  0   40 2001  i   ","2271258","Nunes, Diego","BRA","1670","i","NOV23"
"11318","2158272        Nunes, Franklin Carvalho                                     BRA M                                1899  0   40 1989  i   ","2158272","Nunes, Franklin","BRA","1899","i","NOV23"
"11319","2103753        Nunes, Guilherme Hurba                                       BRA M                                1698  0   20 1994  i   ","2103753","Nunes, Guilherme","BRA","1698","i","NOV23"
"11320","22701079       Nunes, Guilherme Sacardo Telles                              BRA M                                1845  0   20 2003  i   ","2270107","Nunes, Guilherme","BRA","1845","i","NOV23"
"11321","22731199       Nunes, Gustavo Morais                                        BRA M                                1874  0   40 2001  i   ","2273119","Nunes, Gustavo","BRA","1874","i","NOV23"
"11322","22797173       Nunes, Joao Paulo Karol Santos                               BRA M                                1343  0   40 1982      ","2279717","Nunes, Joao","BRA","1343",NA,"NOV23"
"11323","22781692       Nunes, Karlesso Santos                                       BRA M                                1228  0   40 1976  i   ","2278169","Nunes, Karlesso","BRA","1228","i","NOV23"
"11324","44730470       Nunes, Kemuel Wesley                                         BRA M                                1434  0   40 2007      ","4473047","Nunes, Kemuel","BRA","1434",NA,"NOV23"
"11325","2139243        Nunes, Kleber Ferreira                                       BRA M                                1895  0   20 1979  i   ","2139243","Nunes, Kleber","BRA","1895","i","NOV23"
"11326","22748075       Nunes, Lilia                                                 BRA F                                1325  0   40 2009  w   ","2274807","Nunes, Lilia","BRA","1325","w","NOV23"
"11327","22725431       Nunes, Lucas Alexandre                                       BRA M                                1368  0   20 2003  i   ","2272543","Nunes, Lucas","BRA","1368","i","NOV23"
"11328","2169916        Nunes, Lucas Santos                                          BRA M                                1580  0   40 1999  i   ","2169916","Nunes, Lucas","BRA","1580","i","NOV23"
"11329","2157632        Nunes, Luiz Antonio Santos                                   BRA M                                2009  0   40 1979  i   ","2157632","Nunes, Luiz","BRA","2009","i","NOV23"
"11330","2166496        Nunes, Marcela Andreia Dias                                  BRA F                                1575  0   20 1981  wi  ","2166496","Nunes, Marcela","BRA","1575",NA,"NOV23"
"11331","2116707        Nunes, Marcelo Basilio                                       BRA M                                1878  0   20 1976      ","2116707","Nunes, Marcelo","BRA","1878",NA,"NOV23"
"11332","22784918       Nunes, Matheus Porto De Carvalho                             BRA M                                1481  0   40 2007  i   ","2278491","Nunes, Matheus","BRA","1481","i","NOV23"
"11333","2131226        Nunes, Moezio Correia                                        BRA M                                1732  0   20 1966      ","2131226","Nunes, Moezio","BRA","1732",NA,"NOV23"
"11334","22730338       Nunes, Nicole                                                BRA F                                1331  0   40 2011  w   ","2273033","Nunes, Nicole","BRA","1331","w","NOV23"
"11335","44718357       Nunes, Raphael de Camargo                                    BRA M                                1357  0   40 2008      ","4471835","Nunes, Raphael","BRA","1357",NA,"NOV23"
"11336","2173999        Nunes, Renato Werner Rodrigues                               BRA M                                2136  0   40 1990  i   ","2173999","Nunes, Renato","BRA","2136","i","NOV23"
"11337","2118831        Nunes, Ricardo                                               BRA M                                1990  0   40 1988  i   ","2118831","Nunes, Ricardo","BRA","1990","i","NOV23"
"11338","2189267        Nunes, Ueldes Mesquita                                       BRA M                                1435  0   40 1992      ","2189267","Nunes, Ueldes","BRA","1435",NA,"NOV23"
"11339","2137593        Nunes,Fabio Victor Barbosa                                   BRA M                                1914  0   40 1986  i   ","2137593","Nunes,Fabio","BRA","1914","i","NOV23"
"11340","2162199        Nunes,Jose Manoel Cruz Pereira                               BRA M                                1618  0   40 1953  i   ","2162199","Nunes,Jose","BRA","1618","i","NOV23"
"11341","2122561        Oba, Ana Claudia De Oliveira                                 BRA F                                1581  0   20 1997  wi  ","2122561","Oba, Ana","BRA","1581",NA,"NOV23"
"11342","2103761        Oba, Joao Paulo de Oliveira                                  BRA M                                1596  0   40 1995  i   ","2103761","Oba, Joao","BRA","1596","i","NOV23"
"11343","2136929        Obadovski Alves, Sarah Beatriz                               BRA F                                1779  0   40 1993  wi  ","2136929","Alves, Sarah","BRA","1779",NA,"NOV23"
"11344","2114658        Ofenheim, Alexandre William M.                               BRA M                                1633  0   40 1986  i   ","2114658","Ofenheim, Alexandre","BRA","1633","i","NOV23"
"11345","2148463        Ogashawara, Gabriel Hideki                                   BRA M                                1525  0   40 1998  i   ","2148463","Ogashawara, Gabriel","BRA","1525","i","NOV23"
"11346","2199076        Ogata, Edson Akio                                            BRA M                                1926  0   40 1970  i   ","2199076","Ogata, Edson","BRA","1926","i","NOV23"
"11347","22709100       Ohara, Matheus Kendi                                         BRA M                                1856  6   20 1997      ","2270910","Ohara, Matheus","BRA","1856",NA,"NOV23"
"11348","44724985       Oishi Sobrinho, Eurico da Silva                              BRA M                                1252  0   40 2006      ","4472498","Sobrinho, Eurico","BRA","1252",NA,"NOV23"
"11349","2107503        Okada, Dyogo Koithi                                          BRA M                                1682  0   20 1998  i   ","2107503","Okada, Dyogo","BRA","1682","i","NOV23"
"11350","2107511        Okada, William Kenji                                         BRA M                                1790  0   20 1999  i   ","2107511","Okada, William","BRA","1790","i","NOV23"
"11351","2101858        Okamura, Milton Kasuo                                        BRA M                                1934  0   20 1955      ","2101858","Okamura, Milton","BRA","1934",NA,"NOV23"
"11352","2134195        Okawati, Gabriel Akira                                       BRA M                                1876  0   20 1997  i   ","2134195","Okawati, Gabriel","BRA","1876","i","NOV23"
"11353","22741500       Okuda,Paulo Alexandre Yuji                                   BRA M                                1706  0   20 1986  i   ","2274150","Okuda,Paulo","BRA","1706","i","NOV23"
"11354","2110997        Okuma, Yutaka                                                BRA M                                1499  0   40 1946  i   ","2110997","Okuma, Yutaka","BRA","1499","i","NOV23"
"11355","22717935       Olinek, Vinicius Marochi                                     BRA M                                1698  0   40 1998  i   ","2271793","Olinek, Vinicius","BRA","1698","i","NOV23"
"11356","2198649        Oliveira De Lima, Allan Kardec                               BRA M                                1723  0   40 1987  i   ","2198649","Lima, Allan","BRA","1723","i","NOV23"
"11357","2162016        Oliveira Dos Santos, Vivaldo                                 BRA M                                1630  0   40 1973  i   ","2162016","Santos, Vivaldo","BRA","1630","i","NOV23"
"11358","2131234        Oliveira Filho, Rubens Martins D                             BRA M                                1940  0   40 1989  i   ","2131234","Filho, Rubens","BRA","1940","i","NOV23"
"11359","2115581        Oliveira Jr, Antonio Fernandes                               BRA M                                1787  0   20 1968  i   ","2115581","Jr, Antonio","BRA","1787","i","NOV23"
"11360","2110415        Oliveira Neto, Lourival Ponte de                             BRA M                                1666  0   20 1962  i   ","2110415","Neto, Lourival","BRA","1666","i","NOV23"
"11361","2187078        Oliveira Silva, Caio L. Carvalho                             BRA M                                1486  0   40 2000  i   ","2187078","Silva, Caio","BRA","1486","i","NOV23"
"11362","2150360        Oliveira Sobrinho, Francisco R.                              BRA M                                1469  0   40 1957  i   ","2150360","Sobrinho, Francisco","BRA","1469","i","NOV23"
"11363","2107880        Oliveira, Alberty Rogher de                                  BRA M                                1825  0   20 1980  i   ","2107880","Oliveira, Alberty","BRA","1825","i","NOV23"
"11364","22701290       Oliveira, Aleques Viana                                      BRA M                                1516  0   40 1976  i   ","2270129","Oliveira, Aleques","BRA","1516","i","NOV23"
"11365","44726511       Oliveira, Andre Pereira Martins                              BRA M                                1333  0   40 2005      ","4472651","Oliveira, Andre","BRA","1333",NA,"NOV23"
"11366","2138093        Oliveira, Antonio Pereira                                    BRA M                                1618  0   20 1956      ","2138093","Oliveira, Antonio","BRA","1618",NA,"NOV23"
"11367","22711597       Oliveira, Carlos Henrique Lopes                              BRA M                                1496  0   40 2002  i   ","2271159","Oliveira, Carlos","BRA","1496","i","NOV23"
"11368","22745769       Oliveira, Caua Henrique Silva                                BRA M                                1209  0   40 2006  i   ","2274576","Oliveira, Caua","BRA","1209","i","NOV23"
"11369","2141132        Oliveira, Claudinei Gois                                     BRA M                                1703  0   20 1965  i   ","2141132","Oliveira, Claudinei","BRA","1703","i","NOV23"
"11370","2192080        Oliveira, Danyel Angelo Aquino                               BRA M                                1933  0   20 2001      ","2192080","Oliveira, Danyel","BRA","1933",NA,"NOV23"
"11371","22739750       Oliveira, Debora Goncalves                                   BRA F                                1350  0   20 1997  wi  ","2273975","Oliveira, Debora","BRA","1350",NA,"NOV23"
"11372","2190222        Oliveira, Emanuelle Alves                                    BRA F                                1648  0   20 2004  w   ","2190222","Oliveira, Emanuelle","BRA","1648","w","NOV23"
"11373","2193612        Oliveira, Emerson Ferreira De                                BRA M                                1794  0   40 1976  i   ","2193612","Oliveira, Emerson","BRA","1794","i","NOV23"
"11374","2176769        Oliveira, Fabiola Facinni Silva                              BRA F                                1356  0   40 2000  wi  ","2176769","Oliveira, Fabiola","BRA","1356",NA,"NOV23"
"11375","2132117        Oliveira, Fernando Henrique                                  BRA M                                2177  0   20 1994  i   ","2132117","Oliveira, Fernando","BRA","2177","i","NOV23"
"11376","2128306        Oliveira, Fernando Ventura                                   BRA M                                2044  0   20 1992  i   ","2128306","Oliveira, Fernando","BRA","2044","i","NOV23"
"11377","2121271        Oliveira, Francinato Menezes de S.                           BRA M                                2027  0   20 1984  i   ","2121271","Oliveira, Francinato","BRA","2027","i","NOV23"
"11378","2185784        Oliveira, Francisco Evandro S.                               BRA M                                1319  0   40 1956      ","2185784","Oliveira, Francisco","BRA","1319",NA,"NOV23"
"11379","2139065        Oliveira, Gabriel Barbosa                                    BRA M                                1608  0   40 1996  i   ","2139065","Oliveira, Gabriel","BRA","1608","i","NOV23"
"11380","2164523        Oliveira, Gabriel Betanio                                    BRA M                                1704  0   40 1998  i   ","2164523","Oliveira, Gabriel","BRA","1704","i","NOV23"
"11381","2193442        Oliveira, Gabriel Malichescki                                BRA M                                1733  0   40 2004  i   ","2193442","Oliveira, Gabriel","BRA","1733","i","NOV23"
"11382","2131242        Oliveira, Guibson Martins De                                 BRA M                                1857  0   20 1991      ","2131242","Oliveira, Guibson","BRA","1857",NA,"NOV23"
"11383","2162202        Oliveira, Guilherme Assis Arruda                             BRA M                                1519  0   40 1980  i   ","2162202","Oliveira, Guilherme","BRA","1519","i","NOV23"
"11384","22751017       Oliveira, Guilherme Gomes Inacio                             BRA M                                1603  0   40 2004  i   ","2275101","Oliveira, Guilherme","BRA","1603","i","NOV23"
"11385","2138530        Oliveira, Guilherme Martins G                                BRA M                                1865  0   20 1997  i   ","2138530","Oliveira, Guilherme","BRA","1865","i","NOV23"
"11386","44737459       Oliveira, Heitor Costa                                       BRA M                                1538  0   40 2007      ","4473745","Oliveira, Heitor","BRA","1538",NA,"NOV23"
"11387","22783067       Oliveira, Isaac Rodrigues                                    BRA M                                1418  0   40 2009      ","2278306","Oliveira, Isaac","BRA","1418",NA,"NOV23"
"11388","2119668        Oliveira, Israel Flavio Felician                             BRA M                                1732  0   40 1989  i   ","2119668","Oliveira, Israel","BRA","1732","i","NOV23"
"11389","2104792        Oliveira, Italo Matias de                                    BRA M                                2252  0   40 1975  i   ","2104792","Oliveira, Italo","BRA","2252","i","NOV23"
"11390","22760873       Oliveira, Ivan Gentil De Rosa                                BRA M                                1535  0   40 2000  i   ","2276087","Oliveira, Ivan","BRA","1535","i","NOV23"
"11391","2141140        Oliveira, Janaina Paixao de                                  BRA F                                1804  0   40 1992  wi  ","2141140","Oliveira, Janaina","BRA","1804",NA,"NOV23"
"11392","2134950        Oliveira, Jardel Carlos Santos                               BRA M                                1436  0   40 1989  i   ","2134950","Oliveira, Jardel","BRA","1436","i","NOV23"
"11393","2115409        Oliveira, Jefferson Dos Santos                               BRA M   FM                           2210  0   20 1988  i   ","2115409","Oliveira, Jefferson","BRA","2210","i","NOV23"
"11394","2118840        Oliveira, Jhonatan Silva                                     BRA M                                1932  0   40 1988  i   ","2118840","Oliveira, Jhonatan","BRA","1932","i","NOV23"
"11395","2128152        Oliveira, Joao Leonardo Silva                                BRA M                                1847  0   40 1992  i   ","2128152","Oliveira, Joao","BRA","1847","i","NOV23"
"11396","2198932        Oliveira, Joao Victor                                        BRA M                                1344  0   40 1999  i   ","2198932","Oliveira, Joao","BRA","1344","i","NOV23"
"11397","22789910       Oliveira, Joao Victor da Silva                               BRA M                                1555  0   40 2007      ","2278991","Oliveira, Joao","BRA","1555",NA,"NOV23"
"11398","2180820        Oliveira, Jonathan De                                        BRA M                                2190  0   20 1992      ","2180820","Oliveira, Jonathan","BRA","2190",NA,"NOV23"
"11399","2107554        Oliveira, Jose Irio Rodrigues De                             BRA M                                1882  0   20 1988  i   ","2107554","Oliveira, Jose","BRA","1882","i","NOV23"
"11400","22741003       Oliveira, Juliana Paola Leal                                 BRA F                                1376  0   40 2003  wi  ","2274100","Oliveira, Juliana","BRA","1376",NA,"NOV23"
"11401","2117690        Oliveira, Juliano Bezerra                                    BRA M                                1906  0   40 1983  i   ","2117690","Oliveira, Juliano","BRA","1906","i","NOV23"
"11402","22702296       Oliveira, Kamila Stefane Santos                              BRA F                                1490  0   40 1997  wi  ","2270229","Oliveira, Kamila","BRA","1490",NA,"NOV23"
